Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Antigua and Barbuda,ATG,Regulatory Quality: Estimate,RQ.EST,0.401309967,0.470356703,0.497693717,0.374506027,0.289086968
Antigua and Barbuda,ATG,Regulatory Quality: Number of Sources,RQ.NO.SRC,2,2,2,2,2
Antigua and Barbuda,ATG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,65.7142868,67.61904907,68.57142639,64.2857132,61.320755
Antigua and Barbuda,ATG,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,45.7142868,49.04761887,47.61904907,45.23809433,41.03773499
Antigua and Barbuda,ATG,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,80.95237732,81.90476227,83.33333588,80.95237732,77.35848999
Antigua and Barbuda,ATG,Regulatory Quality: Standard Error,RQ.STD.ERR,0.360325933,0.354910702,0.371042728,0.360094875,0.3560673
Antigua and Barbuda,ATG,Rule of Law: Estimate,RL.EST,0.376565635,0.363741606,0.407973528,0.303531021,0.391315579
Argentina,ARG,Control of Corruption: Estimate,CC.EST,-0.098668173,-0.106940247,-0.163780659,-0.422272921,-0.447030485
Argentina,ARG,Control of Corruption: Number of Sources,CC.NO.SRC,14,14,13,12,11
Argentina,ARG,Control of Corruption: Percentile Rank,CC.PER.RNK,53.80952454,52.8571434,47.61904907,38.09523773,36.320755
Argentina,ARG,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,43.80952454,42.8571434,39.04761887,27.61904716,24.52830124
Argentina,ARG,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,58.09523773,58.57143021,58.57143021,49.52381134,48.11320877
Argentina,ARG,Control of Corruption: Standard Error,CC.STD.ERR,0.126671717,0.134961605,0.143402383,0.159935042,0.158160314
Argentina,ARG,Government Effectiveness: Estimate,GE.EST,0.028094053,-0.120677568,-0.253818214,-0.389672071,-0.282877296
Argentina,ARG,Government Effectiveness: Number of Sources,GE.NO.SRC,10,10,9,8,8
Argentina,ARG,Government Effectiveness: Percentile Rank,GE.PER.RNK,52.8571434,48.09523773,43.33333206,37.1428566,41.98113251
Argentina,ARG,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,41.42856979,35.23809433,28.5714283,22.8571434,26.41509438
Argentina,ARG,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,66.66666412,61.42856979,56.66666794,51.42856979,57.54716873
Argentina,ARG,Government Effectiveness: Standard Error,GE.STD.ERR,0.20050399,0.211166546,0.231793165,0.231412396,0.244467124
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.006809914,-0.097864307,-0.072026245,0.000468279,-0.009163282
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,9,8,7,7,7
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,47.16981125,43.86792374,45.28302002,47.64151001,46.69811249
Argentina,ARG,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,35.37735748,27.83018875,31.13207626,33.01886749,31.60377312
Argentina,ARG,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,57.07546997,56.60377502,56.60377502,58.01886749,56.60377502
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.208318025,0.223971575,0.226481333,0.229793489,0.226615027
Argentina,ARG,Regulatory Quality: Estimate,RQ.EST,-0.195977628,-0.4530797,-0.498344272,-0.631172717,-0.697565734
Argentina,ARG,Regulatory Quality: Number of Sources,RQ.NO.SRC,10,10,9,8,8
Argentina,ARG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,45.7142868,34.76190567,33.33333206,30,25.94339561
Argentina,ARG,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,32.8571434,21.4285717,20,14.28571415,15.56603813
Argentina,ARG,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,60,47.1428566,45.23809433,41.90476227,39.62264252
Argentina,ARG,Regulatory Quality: Standard Error,RQ.STD.ERR,0.19148089,0.190103382,0.202663422,0.206776097,0.212983131
Argentina,ARG,Rule of Law: Estimate,RL.EST,-0.219662562,-0.427303702,-0.487334788,-0.476669818,-0.480682313
Armenia,ARM,Control of Corruption: Estimate,CC.EST,-0.40889135,-0.226975173,-0.0034387,0.048978329,0.028035237
Armenia,ARM,Control of Corruption: Number of Sources,CC.NO.SRC,11,11,9,8,8
Armenia,ARM,Control of Corruption: Percentile Rank,CC.PER.RNK,40,48.09523773,56.19047546,57.61904907,56.13207626
Armenia,ARM,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,29.04761887,34.76190567,45.23809433,48.09523773,47.16981125
Armenia,ARM,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,49.52381134,57.1428566,61.42856979,62.8571434,63.20754623
Armenia,ARM,Control of Corruption: Standard Error,CC.STD.ERR,0.139696091,0.152106479,0.157668769,0.182075009,0.175906837
Armenia,ARM,Government Effectiveness: Estimate,GE.EST,-0.170385882,-0.225958586,-0.304616541,-0.281927228,-0.314229518
Armenia,ARM,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,7,6,6
Armenia,ARM,Government Effectiveness: Percentile Rank,GE.PER.RNK,47.1428566,42.38095093,39.52381134,40,39.15094376
Armenia,ARM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,32.8571434,30.95238113,24.76190567,25.7142849,23.58490562
Armenia,ARM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,59.52381134,59.52381134,55.23809433,57.1428566,57.54716873
Armenia,ARM,Government Effectiveness: Standard Error,GE.STD.ERR,0.220806867,0.229168639,0.249917418,0.258666575,0.267456383
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.451120526,-0.420044243,-0.771642268,-0.804036558,-0.797183931
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,6,5,5,5
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,29.71698189,30.18867874,20.28301811,18.86792374,17.92452812
Armenia,ARM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,18.39622688,18.86792374,12.26415062,11.320755,12.26415062
Armenia,ARM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,41.98113251,45.75471878,33.01886749,31.13207626,30.6603775
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.217243075,0.23491025,0.23761414,0.239949867,0.239937708
Armenia,ARM,Regulatory Quality: Estimate,RQ.EST,0.350590289,0.242604271,0.238748029,0.131828442,-0.019078802
Armenia,ARM,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8,7,6,6
Armenia,ARM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,64.2857132,61.42856979,59.52381134,57.1428566,51.88679123
Armenia,ARM,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,52.8571434,49.04761887,45.23809433,43.33333206,36.320755
Armenia,ARM,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,74.2857132,71.90476227,72.38095093,68.57142639,63.679245
Armenia,ARM,Regulatory Quality: Standard Error,RQ.STD.ERR,0.214424282,0.212580502,0.233334079,0.241615728,0.248197243
Armenia,ARM,Rule of Law: Estimate,RL.EST,-0.19733353,-0.177528098,-0.125852257,-0.119232148,-0.168567225
Aruba,ABW,Control of Corruption: Estimate,CC.EST,1.207429409,1.174702883,1.199391723,0.801610887,0.756784737
Aruba,ABW,Control of Corruption: Number of Sources,CC.NO.SRC,2,2,2,2,2
Aruba,ABW,Control of Corruption: Percentile Rank,CC.PER.RNK,87.14286041,83.80952454,85.23809814,78.57142639,77.83018494
Aruba,ABW,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,77.14286041,75.23809814,77.14286041,62.8571434,60.84905624
Aruba,ABW,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,91.90476227,91.42857361,93.33333588,89.04762268,88.679245
Aruba,ABW,Control of Corruption: Standard Error,CC.STD.ERR,0.281422943,0.284793735,0.262763083,0.308516234,0.317249507
Aruba,ABW,Government Effectiveness: Estimate,GE.EST,1.013473153,0.987836778,1.075224519,1.084040165,1.105333328
Aruba,ABW,Government Effectiveness: Number of Sources,GE.NO.SRC,2,2,2,2,2
Aruba,ABW,Government Effectiveness: Percentile Rank,GE.PER.RNK,80,80,83.80952454,82.85713959,82.07546997
Aruba,ABW,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,68.09523773,67.61904907,68.57142639,68.09523773,68.39622498
Aruba,ABW,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,91.90476227,91.90476227,94.2857132,95.23809814,96.22641754
Aruba,ABW,Government Effectiveness: Standard Error,GE.STD.ERR,0.330506831,0.328059256,0.357047558,0.362440079,0.361435801
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.337275505,1.335668564,1.371497393,1.431547046,1.474684358
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,95.28302002,95.75471497,96.22641754,97.16981506,97.64151001
Aruba,ABW,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,79.24528503,77.35848999,79.71697998,83.49056244,83.96226501
Aruba,ABW,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.52830505,99.52830505,99.52830505,100,100
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.247710168,0.266850561,0.26680395,0.273823917,0.2695795
Aruba,ABW,Regulatory Quality: Estimate,RQ.EST,0.846328259,0.846234202,0.914808512,0.939555347,0.967042565
Aruba,ABW,Regulatory Quality: Number of Sources,RQ.NO.SRC,2,2,2,2,2
Aruba,ABW,Regulatory Quality: Percentile Rank,RQ.PER.RNK,77.61904907,75.7142868,77.61904907,79.04762268,77.83018494
Aruba,ABW,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,62.38095093,61.42856979,61.42856979,62.8571434,63.679245
Aruba,ABW,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,90.47618866,90.95237732,92.85713959,93.33333588,92.92453003
Aruba,ABW,Regulatory Quality: Standard Error,RQ.STD.ERR,0.366042197,0.359159142,0.376031339,0.379181206,0.363235831
Aruba,ABW,Rule of Law: Estimate,RL.EST,1.259411931,1.227761626,1.270262361,1.247303724,1.278907537
Australia,AUS,Control of Corruption: Estimate,CC.EST,1.767377615,1.788173079,1.632955909,1.707646132,1.764489532
Australia,AUS,Control of Corruption: Number of Sources,CC.NO.SRC,11,11,9,9,9
Australia,AUS,Control of Corruption: Percentile Rank,CC.PER.RNK,92.38095093,94.76190186,93.80952454,94.76190186,95.28302002
Australia,AUS,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,90.47618866,90.95237732,89.04762268,89.04762268,89.62264252
Australia,AUS,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,96.66666412,96.66666412,95.23809814,96.66666412,97.16981506
Australia,AUS,Control of Corruption: Standard Error,CC.STD.ERR,0.138461649,0.147890657,0.151016146,0.162135959,0.1628813
Australia,AUS,Government Effectiveness: Estimate,GE.EST,1.556063771,1.538760424,1.57377553,1.473996282,1.528874636
Australia,AUS,Government Effectiveness: Number of Sources,GE.NO.SRC,7,7,6,6,6
Australia,AUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,92.38095093,92.38095093,92.85713959,92.85713959,92.92453003
Australia,AUS,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,85.23809814,84.76190186,84.76190186,80.95237732,80.6603775
Australia,AUS,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,98.57142639,98.57142639,99.04762268,97.61904907,98.11320496
Australia,AUS,Government Effectiveness: Standard Error,GE.STD.ERR,0.221195087,0.228583187,0.253219694,0.246827409,0.265415341
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.970811963,0.917313099,0.861676931,0.835315883,0.933572054
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,10,9,8,8,8
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,83.49056244,78.30188751,74.52830505,75.47169495,81.60377502
Australia,AUS,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,65.56604004,66.03773499,63.679245,59.90565872,65.56604004
Australia,AUS,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,93.86792755,93.39622498,92.92453003,92.92453003,95.28302002
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.202375144,0.208800271,0.208693087,0.212381527,0.216768414
Australia,AUS,Regulatory Quality: Estimate,RQ.EST,1.896577239,1.864646077,1.813946962,1.831182718,1.894893289
Australia,AUS,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8,7,7,7
Australia,AUS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,98.09523773,98.57142639,98.09523773,98.57142639,99.52830505
Australia,AUS,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,91.42857361,91.42857361,90.95237732,90.47618866,91.50943756
Australia,AUS,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,100,100,99.52381134,99.52381134,100
Australia,AUS,Regulatory Quality: Standard Error,RQ.STD.ERR,0.22204648,0.220609844,0.233886927,0.231103107,0.234129176
Australia,AUS,Rule of Law: Estimate,RL.EST,1.67455554,1.694471836,1.614245057,1.639288187,1.510085225
Austria,AUT,Control of Corruption: Estimate,CC.EST,1.568366051,1.521409035,1.477789164,1.24299264,1.258619428
Austria,AUT,Control of Corruption: Number of Sources,CC.NO.SRC,10,10,10,10,10
Austria,AUT,Control of Corruption: Percentile Rank,CC.PER.RNK,90.95237732,90.47618866,90.95237732,85.7142868,84.90566254
Austria,AUT,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,88.09523773,88.57142639,85.23809814,80.95237732,81.13207245
Austria,AUT,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,93.80952454,93.33333588,94.76190186,90.47618866,90.09433746
Austria,AUT,Control of Corruption: Standard Error,CC.STD.ERR,0.135948211,0.144624561,0.14979665,0.162209302,0.162981451
Austria,AUT,Government Effectiveness: Estimate,GE.EST,1.456104994,1.492244124,1.606263638,1.530020237,1.465450168
Austria,AUT,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,7,7,7
Austria,AUT,Government Effectiveness: Percentile Rank,GE.PER.RNK,90.95237732,91.42857361,93.80952454,93.80952454,91.50943756
Austria,AUT,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,82.38095093,84.2857132,85.7142868,84.2857132,80.6603775
Austria,AUT,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,95.7142868,97.14286041,99.04762268,97.61904907,97.64151001
Austria,AUT,Government Effectiveness: Standard Error,GE.STD.ERR,0.209096208,0.216184705,0.231866837,0.227233395,0.238205507
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.884671748,0.892080426,0.887528837,0.899418652,0.637995362
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,9,8,7,7,7
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,77.35848999,77.35848999,76.88679504,79.24528503,68.86792755
Austria,AUT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,64.15093994,61.79245377,63.20754623,62.26415253,53.30188751
Austria,AUT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,91.50943756,93.39622498,94.3396225,94.3396225,83.96226501
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.208318025,0.223971575,0.226481333,0.229793489,0.226615027
Austria,AUT,Regulatory Quality: Estimate,RQ.EST,1.524036407,1.446407318,1.395227313,1.340415716,1.283199787
Austria,AUT,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8,7,7,7
Austria,AUT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,91.42857361,91.42857361,90.95237732,87.14286041,87.26415253
Austria,AUT,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,83.80952454,82.38095093,81.42857361,80.95237732,77.35848999
Austria,AUT,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,97.61904907,97.14286041,96.66666412,95.23809814,95.28302002
Austria,AUT,Regulatory Quality: Standard Error,RQ.STD.ERR,0.22204648,0.220609844,0.233886927,0.231103107,0.234129176
Austria,AUT,Rule of Law: Estimate,RL.EST,1.853449583,1.862250328,1.770163417,1.752518773,1.705850244
Azerbaijan,AZE,Control of Corruption: Estimate,CC.EST,-0.852769494,-0.849424362,-1.077084064,-0.847372115,-1.040572286
Azerbaijan,AZE,Control of Corruption: Number of Sources,CC.NO.SRC,11,11,7,7,6
Azerbaijan,AZE,Control of Corruption: Percentile Rank,CC.PER.RNK,21.4285717,22.8571434,15.23809528,21.4285717,16.98113251
Azerbaijan,AZE,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,12.85714245,12.38095284,7.619047642,12.85714245,7.075471878
Azerbaijan,AZE,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,29.52380943,30.95238113,23.80952454,33.33333206,24.52830124
Azerbaijan,AZE,Control of Corruption: Standard Error,CC.STD.ERR,0.139696091,0.152106479,0.164010197,0.184155524,0.185451582
